#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
22018LRa008	chr1	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	1056936	187404	210303	4	1023	37	183.19061583577712	2	2981	187404	68752	178841.74095796677	1	2158161	182955101	397711	341071	187112	0.47120647907651536	0.548601317614221	293342
22018LRa008	chr2	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	761779	192167	102683	6	1102	18.0	174.3802177858439	2	2421	192167	54250.0	174155.35753176044	1	2013929	191919204	294856	240366	191839	0.6517316927584991	0.7981120457968265	362192
22018LRa008	chr3	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	611893	165464	77909	3	858	21.0	192.84848484848484	2	3653	165464	55028.0	183960.72377622378	1	2649216	157838301	243376	196973	165221	0.6798698310433239	0.838800241657486	402662
22018LRa008	chr4	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	641097	174464	92534	6	816	25.0	213.80392156862746	2	3343	174464	57099.0	188698.12990196078	1	2701661	153977674	267004	219748	174230	0.6534134320085092	0.792862733676757	414320
22018LRa008	chr5	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	553731	155558	80519	6	733	28	212.22100954979535	2	3648	155558	64689	197883.65211459756	2	2792205	145048717	236083	193542	155339	0.65891233167996	0.802611319506877	390630
22018LRa008	chr6	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	523026	154758	60348	3	721	21	214.64355062413316	2	3890	154758	58780	192052.60748959778	3	2347958	138469930	215109	172394	154537	0.7194399118586391	0.8964175087300023	419645
22018LRa008	chr7	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	583175	137349	89691	4	765	18	179.54117647058823	2	4477	137349	52983	160238.35294117648	3	3152315	122582340	227044	184988	137119	0.6049444160603231	0.7412318636884555	289675
22018LRa008	chr8	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	494055	131345	71148	3	690	21.0	190.35507246376812	2	9474	131345	53227.0	167066.984057971	2	3338445	115276219	202496	166622	131138	0.6486300963969659	0.7870389264322839	319653
22018LRa008	chr9	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	550406	110250	127170	4	598	35.0	184.36454849498327	2	2533	110250	49421.0	161227.6204013378	15	1915351	96414117	237424	202128	110105	0.46435912123458456	0.5447290825615452	250291
22018LRa008	chr10	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	592969	115041	108361	2	635	26	181.16692913385828	2	2194	115041	50728	164174.48503937008	1	2325419	104250798	223404	187867	114857	0.5149460170811624	0.6113740039496026	310142
22018LRa008	chr11	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	522403	130495	95914	4	520	30.5	250.95192307692307	2	6091	130495	67832.5	211591.29807692306	2	4556038	110027475	226413	193851	130328	0.5763582479804605	0.6723101763725748	455124
22018LRa008	chr12	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	524321	113396	98972	3	609	21	186.20032840722496	2	3879	113396	51165	167955.6091954023	13	2376048	102284966	212371	176848	113243	0.5339523757951886	0.6403408576856962	336319
22018LRa008	chr13	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	374529	83915	67198	5	417	21	201.23501199040768	2	3192	83915	58118	182719.2829736211	1	3013241	76193941	151118	127706	83736	0.5552945380431186	0.65569354611373	261966
22018LRa008	chr14	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	267279	77411	27895	2	370	26.5	209.21891891891892	2	2101	77411	64480.5	194006.41351351351	5	1897495	71782373	105308	84184	77314	0.735091351084438	0.9183930438087998	260256
22018LRa008	chr15	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	335385	74578	60324	4	403	42	185.05707196029778	2	2529	74578	56859	170894.6228287841	1	1600393	68870533	134906	109915	74501	0.5528145523549731	0.6778055770368011	245054
22018LRa008	chr16	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	358621	74536	57224	4	383	37	194.61096605744126	2	3670	74536	69594	176364.07832898173	2	2123893	67547442	131764	106420	74394	0.5656780304180201	0.6990603270062018	302591
22018LRa008	chr17	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	755155	66579	338398	5	451	11	147.62527716186253	2	1522	66579	36319	142763.0598669623	1	1401730	64386140	404982	361652	66452	0.16439989925478168	0.18374570028646323	294829
22018LRa008	chr18	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	513829	80406	156013	2	461	62	174.4164859002169	2	2129	80406	48056	140080.70065075922	1	1673065	64577203	236421	209699	80286	0.3400966919182306	0.3828630560946881	296725
22018LRa008	chr19	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	237126	53006	27362	3	233	53	227.49356223175965	2	2007	53006	89065	198350.0686695279	1	1462736	46215566	80371	59671	52869	0.6595164922671113	0.8860082787283605	322863
22018LRa008	chr20	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	362116	63852	71865	1	326	73.0	195.86503067484662	2	1915	63852	70363.5	160961.32515337423	4	1531039	52473392	135718	115967	63726	0.47047554487982435	0.5495183974751437	296564
22018LRa008	chr21	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	175118	41777	28882	3	174	107.5	240.0977011494253	2	2116	41777	80208.5	174535.1724137931	1	1561713	30369120	70662	57442	41692	0.5912230052928024	0.7258103826468437	194634
22018LRa008	chr22	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	182456	38186	26972	4	166	86.5	230.03614457831324	2	2071	38186	70113.5	186377.98795180724	1	1359064	30938746	65162	52577	38094	0.5860163899205059	0.7245373452270004	175312
22018LRa008	chrX	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	897702	17898	122026	32	284	5.0	63.021126760563384	2	1197	17898	8107.0	25517.176056338027	1	434877	7246878	139956	88633	17876	0.127883048958244	0.20168560242798958	0
22018LRa008	chrY	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	195371	4381	29426	4	65	9	67.4	2	675	4381	13167	20871.907692307694	25	97437	1356674	33811	24363	4372	0.12957321581733755	0.17945244838484586	0
22018LRa008	ALL	pacbio/phasing/22018LRa008_GRCh38/22018LRa008.phased.renamed.vcf.gz	12070478	2444216	2229137	117	12803	27	190.9096305553386	2	9474	2444216	54941	172069.26892134655	1	4556038	2203002850	4673470	3874627	2440380	0.5229981148910766	0.6298361106759438	283696
