#sample	chromosome	phase_set	from	to	variants
22018LRa005	chr1	1	247377841	247377841	1
22018LRa005	chr1	11391	12332	204487	394
22018LRa005	chr1	257716	257716	297465	97
22018LRa005	chr1	350578	350900	535021	500
22018LRa005	chr1	587082	587082	749482	102
22018LRa005	chr1	770988	770988	787290	2
22018LRa005	chr1	813698	813698	857687	6
22018LRa005	chr1	866811	866811	876022	2
22018LRa005	chr1	879897	879897	996707	160
22018LRa005	chr1	1024462	1024462	1091327	54
22018LRa005	chr1	1096160	1096160	1411781	401
22018LRa005	chr1	1429423	1429423	1551454	77
22018LRa005	chr1	1583688	1583688	1679100	128
22018LRa005	chr1	1693750	1693750	1698832	2
22018LRa005	chr1	1726126	1726126	1741276	2
22018LRa005	chr1	1768706	1768706	1783046	2
22018LRa005	chr1	1919158	1919158	1934734	3
22018LRa005	chr1	1959824	1959824	2370170	576
22018LRa005	chr1	2397773	2397773	2702027	433
22018LRa005	chr1	2746767	2746767	2889251	238
22018LRa005	chr1	2910022	2910022	3095810	259
22018LRa005	chr1	3127212	3127212	3263139	280
22018LRa005	chr1	3287268	3287268	3295811	4
22018LRa005	chr1	3326000	3326000	3356499	26
22018LRa005	chr1	3377264	3377264	3425966	88
22018LRa005	chr1	3495075	3495075	3596464	57
22018LRa005	chr1	3623810	3623810	3645341	13
22018LRa005	chr1	3645458	3645458	4016941	732
22018LRa005	chr1	4016962	4016962	4020826	2
22018LRa005	chr1	4052613	4052613	4467281	734
22018LRa005	chr1	4496930	4496930	4823035	456
22018LRa005	chr1	4942307	4942307	5115475	174
22018LRa005	chr1	5143868	5143868	5669506	874
22018LRa005	chr1	5722489	5722489	5760759	66
22018LRa005	chr1	5787567	5787567	5875610	143
22018LRa005	chr1	5896849	5896849	5948938	7
22018LRa005	chr1	5994206	5994206	6238507	247
22018LRa005	chr1	6262833	6262833	6475194	242
22018LRa005	chr1	6501786	6501786	6786492	184
22018LRa005	chr1	6806918	6806918	7158018	334
22018LRa005	chr1	7181380	7181380	7187316	2
22018LRa005	chr1	7217776	7217776	7225531	5
22018LRa005	chr1	7276305	7276305	7527521	303
22018LRa005	chr1	7536323	7536323	7556680	29
22018LRa005	chr1	7578391	7578391	7613269	5
22018LRa005	chr1	7646243	7646243	7848186	199
22018LRa005	chr1	7867121	7867121	7954379	9
22018LRa005	chr1	7973146	7973146	7980108	2
22018LRa005	chr1	8006665	8006665	8012675	4
22018LRa005	chr1	8030555	8030555	8371780	268
22018LRa005	chr1	8492639	8492639	8506807	5
22018LRa005	chr1	8546316	8546316	8929863	211
22018LRa005	chr1	8947497	8947497	8957145	10
22018LRa005	chr1	9005820	9005820	9010530	6
22018LRa005	chr1	9057889	9057889	9232548	190
22018LRa005	chr1	9267890	9267890	9966339	521
22018LRa005	chr1	9986402	9986402	10022363	5
22018LRa005	chr1	10040833	10040833	10047668	2
22018LRa005	chr1	10098017	10098017	10208112	76
22018LRa005	chr1	10321448	10321448	10327357	2
22018LRa005	chr1	10377948	10377948	10512293	16
22018LRa005	chr1	10583662	10583662	10604495	6
22018LRa005	chr1	10630891	10630891	10669794	4
22018LRa005	chr1	10691522	10691522	10781964	32
22018LRa005	chr1	10805966	10805966	11327135	481
22018LRa005	chr1	11414134	11414134	11605733	196
22018LRa005	chr1	11630670	11630670	11666877	24
22018LRa005	chr1	11718027	11718027	11774211	56
22018LRa005	chr1	11867811	11867811	11916476	7
22018LRa005	chr1	11978349	11978349	12218875	216
22018LRa005	chr1	12299773	12299773	12313691	3
22018LRa005	chr1	12338467	12338467	12358644	2
22018LRa005	chr1	12399917	12399917	12400886	2
22018LRa005	chr1	12455851	12455851	12466252	2
22018LRa005	chr1	12539088	12539088	12627856	166
22018LRa005	chr1	12655001	12655001	12732960	9
22018LRa005	chr1	12765166	12765166	12840947	55
22018LRa005	chr1	12880807	12880807	12896666	8
22018LRa005	chr1	12925733	12925733	12950321	19
22018LRa005	chr1	13015378	13015378	13463642	711
22018LRa005	chr1	13481617	13481617	13977357	482
22018LRa005	chr1	14064287	14064287	14675077	568
22018LRa005	chr1	14719269	14719269	14827517	184
22018LRa005	chr1	14856813	14856813	15007252	200
22018LRa005	chr1	15032696	15032696	15245117	406
22018LRa005	chr1	15275037	15275037	15475797	179
22018LRa005	chr1	15522508	15522508	15533543	2
22018LRa005	chr1	15572985	15572985	15822609	202
22018LRa005	chr1	15844408	15844408	15864717	3
22018LRa005	chr1	15919523	15919523	16015155	10
22018LRa005	chr1	16037560	16037560	16138178	209
22018LRa005	chr1	16350749	16350749	16365952	2
22018LRa005	chr1	16390470	16390470	16612720	341
22018LRa005	chr1	16613670	16613670	16797569	575
22018LRa005	chr1	16850079	16850690	16866505	7
22018LRa005	chr1	16868017	16868017	17120816	647
22018LRa005	chr1	17145714	17145714	17484683	779
22018LRa005	chr1	17543733	17543733	17633631	22
22018LRa005	chr1	17650065	17650065	17736603	135
22018LRa005	chr1	17758612	17758612	17856738	107
22018LRa005	chr1	17884014	17884014	18002746	119
22018LRa005	chr1	18035498	18035498	18257026	249
22018LRa005	chr1	18283908	18283908	19321563	1410
22018LRa005	chr1	19351852	19351852	19389714	9
22018LRa005	chr1	19443436	19443436	19928004	387
22018LRa005	chr1	19948750	19948750	20248611	293
22018LRa005	chr1	20279352	20279352	20509143	175
22018LRa005	chr1	20558734	20558734	21908911	1498
22018LRa005	chr1	21961174	21961174	22044569	12
22018LRa005	chr1	22136599	22136599	22327282	257
22018LRa005	chr1	22394257	22394257	22410851	2
22018LRa005	chr1	22539797	22539797	22691150	218
22018LRa005	chr1	22721570	22721570	22790810	13
22018LRa005	chr1	22814325	22814325	22820910	2
22018LRa005	chr1	22850696	22850696	22889803	10
22018LRa005	chr1	22913022	22913022	23327592	336
22018LRa005	chr1	23352935	23352935	23424647	20
22018LRa005	chr1	23447324	23447324	23559007	93
22018LRa005	chr1	23583680	23583680	24062545	716
22018LRa005	chr1	24089109	24089109	24589946	541
22018LRa005	chr1	24638483	24638483	24659713	3
22018LRa005	chr1	24688927	24688927	24869989	184
