#Read position (bp)	Clipping profile
171.0	0.006446656128245865
172.0	0.006444749104870086
173.0	0.006443075000379898
174.0	0.006441007845270275
175.0	0.006439057149603447
176.0	0.006437164683658017
177.0	0.006435097528548394
178.0	0.00643305948829947
179.0	0.006430977775759497
180.0	0.006429391015851406
181.0	0.006427673239070169
182.0	0.0064261301514531265
183.0	0.006424514276684337
184.0	0.006422883844485197
185.0	0.00642093314881837
186.0	0.006419259044328182
187.0	0.006417657726989741
188.0	0.006416187426524445
189.0	0.006415081061817886
190.0	0.006413436072188398
191.0	0.006411354359648425
192.0	0.006410000518625924
193.0	0.006408661235033775
194.0	0.006406725096797296
195.0	0.006405094664598157
196.0	0.006403027509488534
197.0	0.006401338847567997
198.0	0.006399824874811653
199.0	0.006398354574346358
200.0	0.0063965203381223254
201.0	0.006394715216758992
202.0	0.00639314301428125
203.0	0.006391032186880579
204.0	0.0063891542783654975
205.0	0.006387829552203698
206.0	0.006386519383472247
207.0	0.006384888951273106
208.0	0.006383156617061521
209.0	0.006382021137494264
210.0	0.006380448935016522
211.0	0.006378949519690528
212.0	0.006377639350959075
213.0	0.00637618360792413
214.0	0.006374727864889184
215.0	0.006373257564423888
216.0	0.006371874608540689
217.0	0.0063704188655057436
218.0	0.006369297943368836
219.0	0.0063680168894980835
220.0	0.006365993406679508
221.0	0.006364639565657008
222.0	0.006363256609773809
223.0	0.0063619901133334066
224.0	0.006360403353425316
225.0	0.0063592969887187566
226.0	0.006357986819987305
227.0	0.00635679311069865
228.0	0.006355584843979644
229.0	0.006354478479273086
230.0	0.006352906276795344
231.0	0.006351552435772844
232.0	0.006350402398775236
233.0	0.0063492378043472795
234.0	0.006348102324780022
235.0	0.006347039632364511
236.0	0.006345875037936554
237.0	0.006344943362394188
238.0	0.006343531291650291
239.0	0.006342060991184996
240.0	0.006340547018428652
241.0	0.0063392659645579
242.0	0.006337868451244352
243.0	0.006337024120284082
244.0	0.006335626606970535
245.0	0.006334199978796287
246.0	0.006332904367495186
247.0	0.006331725215636879
248.0	0.00633064796579102
249.0	0.006329614388236208
250.0	0.006328144087770911
251.0	0.0063268339190394604
252.0	0.006325756669193601
253.0	0.0063246066321959934
254.0	0.006323587612071531
255.0	0.006322510362225671
256.0	0.006321331210367365
257.0	0.00632012294364836
258.0	0.006318696315474113
259.0	0.006317400704173011
260.0	0.006316105092871909
261.0	0.006314867711292205
262.0	0.006313586657421453
263.0	0.006312392948132796
264.0	0.006310820745655055
265.0	0.00630935044518976
266.0	0.006308316867634948
267.0	0.006307137715776641
268.0	0.006305973121348685
269.0	0.006305143347818766
270.0	0.006303935081099761
271.0	0.006302959733266347
272.0	0.006301853368559787
273.0	0.00630071788899253
274.0	0.006299859000601912
275.0	0.006298767193325703
276.0	0.0062977481732012395
277.0	0.006296729153076779
278.0	0.0062956955755219665
279.0	0.006294691112827853
280.0	0.006293555633260595
281.0	0.006292580285427182
282.0	0.0062917796267579615
283.0	0.0062910808701011865
284.0	0.006290076407407075
285.0	0.006289246633877155
286.0	0.006288183941461645
287.0	0.0062874415125138226
288.0	0.006286582624123203
289.0	0.006285840195175382
290.0	0.006285054093936511
291.0	0.006283845827217506
292.0	0.006283161627991081
293.0	0.006282521101055705
294.0	0.006281618540374038
295.0	0.006280672307401323
296.0	0.006279827976441055
297.0	0.006279085547493232
298.0	0.006278284888824012
299.0	0.0062774987875851415
300.0	0.006276669014055223
301.0	0.006275591764209362
302.0	0.006274412612351055
303.0	0.006273611953681835
304.0	0.006272840409873314
305.0	0.006271923291761298
306.0	0.0062708314844850885
307.0	0.0062697105623481806
308.0	0.006268822559096863
309.0	0.006267818096402751
310.0	0.006267017437733531
311.0	0.006265750941293126
312.0	0.006265023069775655
313.0	0.006264222411106434
314.0	0.006263203390981972
315.0	0.006262344502591354
316.0	0.006261456499340037
317.0	0.0062609324318474565
318.0	0.0062599425265836926
319.0	0.006259039965902026
320.0	0.006258093732929311
321.0	0.006257016483083451
322.0	0.0062564924155908705
323.0	0.006255473395466408
324.0	0.006254687294227537
325.0	0.006253610044381677
326.0	0.006252896730294554
327.0	0.006251863152739742
328.0	0.006251004264349124
329.0	0.006250203605679905
330.0	0.006249330159858936
331.0	0.006248602288341463
332.0	0.006248107335709582
333.0	0.006247292119610012
334.0	0.006246316771776598
335.0	0.006245341423943184
336.0	0.006244191386945577
337.0	0.0062433324985549585
338.0	0.006242633741898185
339.0	0.006241658394064771
340.0	0.006240843177965201
341.0	0.0062398823875621364
342.0	0.006239154516044665
343.0	0.00623791713446496
344.0	0.006237029131213643
345.0	0.006236097455671277
346.0	0.006235282239571708
347.0	0.006234510695763186
348.0	0.006233753709385014
349.0	0.006233098625019289
350.0	0.006232341638641117
351.0	0.006231380848238053
352.0	0.006230667534150929
353.0	0.0062299833349245045
354.0	0.0062294592674319235
355.0	0.006228731395914451
356.0	0.006228003524396977
357.0	0.006227028176563564
358.0	0.0062263003050460905
359.0	0.006225310399782328
360.0	0.006224684430277301
361.0	0.00622386921417773
362.0	0.006222922981205015
363.0	0.006222224224548242
364.0	0.006221350778727274
365.0	0.006220535562627705
366.0	0.006219880478261979
367.0	0.006218948802719614
368.0	0.0062181190291896934
369.0	0.006217041779343834
370.0	0.006216008201789023
371.0	0.006215411347144695
372.0	0.0062144796716023295
373.0	0.006213795472375905
374.0	0.0062130093711370345
375.0	0.006212296057049911
376.0	0.006211611857823486
377.0	0.006211116905191604
378.0	0.006210228901940287
379.0	0.006209399128410367
380.0	0.006208467452868002
381.0	0.006207725023920181
382.0	0.0062070553821241044
383.0	0.006206443970049427
384.0	0.0062057015411016055
385.0	0.006204682520977143
386.0	0.006203867304877574
387.0	0.006203022973917304
388.0	0.006202469791564025
389.0	0.0062016109031734065
390.0	0.006200941261377332
391.0	0.0061999222412528684
392.0	0.006199310829178193
393.0	0.006198451940787574
394.0	0.006197636724688004
395.0	0.0061967487214366875
396.0	0.0061959917350585154
397.0	0.006195132846667898
398.0	0.006194332187998678
399.0	0.006193516971899107
400.0	0.00619261441121744
401.0	0.006191770080257172
402.0	0.006190852962145155
403.0	0.006190212435209779
404.0	0.006189586465704753
405.0	0.006188916823908678
406.0	0.006188130722669808
407.0	0.006187417408582683
408.0	0.00618673320935626
409.0	0.006186267371585077
410.0	0.006185539500067603
411.0	0.006184913530562577
412.0	0.006184243888766501
413.0	0.006183341328084835
414.0	0.00618267168628876
415.0	0.006182205848517577
416.0	0.006181856470189189
417.0	0.006180881122355776
418.0	0.006180095021116905
419.0	0.006179658298206421
420.0	0.00617916334557454
421.0	0.006178319014614271
422.0	0.006177940521425185
423.0	0.006177387339071906
424.0	0.006176703139845481
425.0	0.006175713234581718
426.0	0.006175436643405078
427.0	0.006174752444178653
428.0	0.00617402457266118
429.0	0.006173413160586503
430.0	0.006172772633651127
431.0	0.0061721466641461
432.0	0.006171462464919676
433.0	0.006170923839996745
434.0	0.006170181411048923
435.0	0.0061695408841135465
436.0	0.006168987701760268
437.0	0.006168288945103493
438.0	0.006167735762750214
439.0	0.006167037006093439
440.0	0.006166367364297365
441.0	0.00616593064138688
442.0	0.006165581263058494
443.0	0.006165188212439058
444.0	0.006164271094327042
445.0	0.006163630567391666
446.0	0.006162859023583144
447.0	0.006162276726369167
448.0	0.0061616944291551885
449.0	0.0061609374427770165
450.0	0.006160151341538145
451.0	0.006159336125438576
452.0	0.006158768385654947
453.0	0.006157909497264327
454.0	0.006157531004075243
455.0	0.006156875919709517
456.0	0.0061563227373562365
457.0	0.006155551193547716
458.0	0.006154939781473038
459.0	0.0061539789910699735
460.0	0.006153644170171936
461.0	0.006153149217540055
462.0	0.006152435903452931
463.0	0.006151547900201615
464.0	0.00615112573472148
465.0	0.006150499765216453
466.0	0.006149873795711427
467.0	0.0061495826471044375
468.0	0.006149364285649196
469.0	0.00614843261010683
470.0	0.006147690181159008
471.0	0.006147049654223632
472.0	0.006146234438124061
473.0	0.006145623026049383
474.0	0.006144997056544357
475.0	0.006144589448494573
476.0	0.006143919806698498
477.0	0.00614327927976312
478.0	0.006142784327131239
479.0	0.006142056455613767
480.0	0.006141590617842584
481.0	0.006140979205767907
482.0	0.006140411465984277
483.0	0.006139712709327504
484.0	0.006138955722949332
485.0	0.006138082277128364
486.0	0.006137456307623337
487.0	0.006136975912421805
488.0	0.006136262598334681
489.0	0.006135738530842101
490.0	0.006135054331615677
491.0	0.0061346030512748435
492.0	0.006134108098642961
493.0	0.006133438456846886
494.0	0.006132958061645354
495.0	0.006132361207001026
496.0	0.006131953598951242
497.0	0.006131080153130274
498.0	0.006130337724182451
499.0	0.006129653524956027
500.0	0.006129085785172397
501.0	0.0061284015859459735
502.0	0.006127964863035489
503.0	0.0061274116806822095
504.0	0.006126829383468231
505.0	0.006126116069381108
506.0	0.006125577444458179
507.0	0.006124936917522802
508.0	0.00612417993114463
509.0	0.006123553961639603
510.0	0.006122971664425624
511.0	0.006122564056375839
512.0	0.006121559593681727
513.0	0.006121137428201593
514.0	0.006120496901266217
515.0	0.006119667127736298
516.0	0.006119244962256163
517.0	0.006118691779902883
518.0	0.006118196827271001
519.0	0.006117745546930168
520.0	0.0061172942665893345
521.0	0.006116508165350464
522.0	0.006115765736402642
523.0	0.006115023307454819
524.0	0.00611445556767119
525.0	0.006113698581293018
526.0	0.006113014382066594
527.0	0.006112621331447158
528.0	0.006111878902499337
529.0	0.006111063686399766
530.0	0.0061106124060589335
531.0	0.006110263027730546
532.0	0.0061096225007951695
533.0	0.006109069318441891
534.0	0.0061085161360886105
535.0	0.006107962953735331
536.0	0.006107409771382052
537.0	0.006106856589028772
538.0	0.006106448980978988
539.0	0.006105866683765009
540.0	0.006105342616272429
541.0	0.006104949565652993
542.0	0.006104148906983773
543.0	0.006103522937478746
544.0	0.00610314444428966
545.0	0.006102503917354284
546.0	0.006102038079583101
547.0	0.006101237420913881
548.0	0.0061007279108516495
549.0	0.006099941809612779
550.0	0.006099301282677403
551.0	0.006098602526020629
552.0	0.0060978600970728065
553.0	0.006097234127567779
554.0	0.006096375239177161
555.0	0.006095749269672135
556.0	0.006095327104192001
557.0	0.006094657462395925
558.0	0.006094278969206839
559.0	0.006093784016574957
560.0	0.006093187161930629
561.0	0.006092721324159446
562.0	0.006092168141806168
563.0	0.006091614959452888
564.0	0.006091178236542404
565.0	0.006090508594746329
566.0	0.006089868067810952
567.0	0.006089242098305926
568.0	0.006088630686231248
569.0	0.006088223078181463
570.0	0.0060876844532585335
571.0	0.0060872768452087484
572.0	0.006086665433134072
573.0	0.006086024906198696
574.0	0.006085602740718561
575.0	0.006085151460377728
576.0	0.006084758409758292
577.0	0.00608400142338012
578.0	0.0060835210281785885
579.0	0.006082691254648669
580.0	0.00608212351486504
581.0	0.0060815412176510614
582.0	0.006081191839322674
583.0	0.006080696886690794
584.0	0.006080332950932057
585.0	0.006079852555730524
586.0	0.006079517734832486
587.0	0.006078935437618508
588.0	0.006078411370125928
589.0	0.006077639826317406
590.0	0.006077159431115874
591.0	0.006076533461610847
592.0	0.006075965721827219
593.0	0.006075703688080928
594.0	0.00607485935712066
595.0	0.006074087813312139
596.0	0.006073359941794665
597.0	0.006072894104023482
598.0	0.006072559283125445
599.0	0.006072326364239854
600.0	0.006072137117645311
601.0	0.006071540263000983
602.0	0.006071438360988537
603.0	0.006070957965787004
604.0	0.006070506685446171
605.0	0.006069778813928698
606.0	0.0060690218275505255
607.0	0.006068497760057946
608.0	0.006067813560831521
609.0	0.006067231263617542
610.0	0.006066619851542865
611.0	0.006066139456341333
612.0	0.006065877422595043
613.0	0.006065600831418403
614.0	0.006065105878786521
615.0	0.006064596368724291
616.0	0.0060641014160924085
617.0	0.0060635045614480815
618.0	0.0060628058047913075
619.0	0.006062383639311173
620.0	0.006061845014388242
621.0	0.0060615829806419524
622.0	0.006061204487452866
623.0	0.00606082599426378
624.0	0.006060476615935393
625.0	0.006059705072126872
626.0	0.0060591810046342915
627.0	0.006058904413457651
628.0	0.00605813286964913
629.0	0.006057506900144103
630.0	0.0060567790286266306
631.0	0.0060562404037037
632.0	0.006055818238223566
633.0	0.0060552068261488885
634.0	0.00605463908636526
635.0	0.006054318822897572
636.0	0.006053663738531846
637.0	0.00605328524534276
638.0	0.006052906752153674
639.0	0.00605247002924319
640.0	0.006051771272586416
641.0	0.006051232647663486
642.0	0.00605060667815846
643.0	0.006050009823514131
644.0	0.006049500313451901
645.0	0.006049223722275261
646.0	0.0060491218202628145
647.0	0.006048670539921981
648.0	0.006048073685277653
649.0	0.006047666077227868
650.0	0.006046923648280046
651.0	0.006046239449053622
652.0	0.006045744496421739
653.0	0.0060452495437898586
654.0	0.006044565344563433
655.0	0.006043953932488756
656.0	0.00604358999673002
657.0	0.006043138716389187
658.0	0.00604277478063045
659.0	0.006042134253695074
660.0	0.0060415665139114455
661.0	0.006041115233570611
662.0	0.006040562051217333
663.0	0.006040183558028246
664.0	0.006039688605396364
665.0	0.006039222767625182
666.0	0.006038800602145048
667.0	0.006038043615766875
668.0	0.0060374758759832465
669.0	0.00603683534904787
670.0	0.006036194822112494
671.0	0.006035699869480613
672.0	0.006035103014836285
673.0	0.0060346080622044026
674.0	0.00603414222443322
675.0	0.006033661829231688
676.0	0.00603307953201771
677.0	0.006032424447651984
678.0	0.006031827593007656
679.0	0.0060315655592613655
680.0	0.00603118706607228
681.0	0.006030604768858302
682.0	0.006030168045947817
683.0	0.006029862339910479
684.0	0.006029527519012441
685.0	0.006029149025823356
686.0	0.0060284065968755325
687.0	0.006028115448268544
688.0	0.0060278242996615545
689.0	0.00602712554300478
690.0	0.006026441343778356
691.0	0.0060261793100320656
692.0	0.006025582455387738
693.0	0.006024941928452362
694.0	0.006024621664984674
695.0	0.006024039367770695
696.0	0.006023413398265668
697.0	0.00602309313479798
698.0	0.006022525395014351
699.0	0.00602227791869841
700.0	0.006022001327521771
701.0	0.006021782966066529
702.0	0.006021375358016744
703.0	0.006021171553991851
704.0	0.00602092407767591
705.0	0.00602040001018333
706.0	0.006020079746715642
707.0	0.00601959935151411
708.0	0.006019133513742927
709.0	0.006018653118541395
710.0	0.0060181144936184644
711.0	0.006017372064670643
712.0	0.0060169935714815565
713.0	0.00601636760197653
714.0	0.006015639730459057
715.0	0.006015173892687874
716.0	0.006014620710334594
717.0	0.00601419854485446
718.0	0.006013994740829568
719.0	0.006013572575349434
720.0	0.006012917490983707
721.0	0.006012626342376719
722.0	0.0060120149303020416
723.0	0.006011636437112955
724.0	0.006011185156772122
725.0	0.006010777548722337
726.0	0.006010297153520805
727.0	0.006009933217762068
728.0	0.006009525609712284
729.0	0.006009249018535644
730.0	0.006008797738194811
731.0	0.0060082736707022305
732.0	0.006007705930918601
733.0	0.006007385667450913
734.0	0.006006832485097633
735.0	0.006006366647326451
736.0	0.00600558054608758
737.0	0.006004896346861155
738.0	0.006004343164507876
739.0	0.006004008343609838
740.0	0.006003353259244113
741.0	0.006002625387726639
742.0	0.006002217779676855
743.0	0.0060017228270449734
744.0	0.006001300661564839
745.0	0.006000514560325968
746.0	0.006000077837415484
747.0	0.00599965567193535
748.0	0.005999189834164167
749.0	0.005998753111253683
750.0	0.0059979815674451615
751.0	0.005997530287104329
752.0	0.005997210023636641
753.0	0.005996802415586856
754.0	0.0059965112669798665
755.0	0.005996074544069383
756.0	0.00599559414886785
757.0	0.005994982736793174
758.0	0.0059944732267309415
759.0	0.005994051061250808
760.0	0.005993497878897528
761.0	0.005992959253974598
762.0	0.005992493416203415
763.0	0.005992173152735728
764.0	0.0059915762980914
765.0	0.00599102311573812
766.0	0.005990426261093792
767.0	0.0059899604233226095
768.0	0.005989581930133523
769.0	0.0059892034369444375
770.0	0.005988912288337448
771.0	0.005988446450566265
772.0	0.005988097072237878
773.0	0.00598777680877019
774.0	0.005987340085859707
775.0	0.0059868014609367765
776.0	0.005986277393444196
777.0	0.005985811555673013
778.0	0.005985491292205326
779.0	0.005984879880130648
780.0	0.005984472272080863
781.0	0.00598429758291667
782.0	0.005983860860006186
783.0	0.005983205775640461
784.0	0.005982725380438928
785.0	0.005982201312946348
786.0	0.005981720917744815
787.0	0.005981444326568176
788.0	0.00598105127594874
789.0	0.005980352519291966
790.0	0.005979944911242182
791.0	0.005979420843749601
792.0	0.005978678414801778
793.0	0.005978445495916186
794.0	0.005977572050095219
795.0	0.005977222671766832
796.0	0.005976916965729493
797.0	0.005976436570527962
798.0	0.005976261881363768
799.0	0.005976101749629923
800.0	0.005975781486162236
801.0	0.005975475780124897
802.0	0.005974878925480568
803.0	0.0059743985302790365
804.0	0.005973816233065058
805.0	0.005973379510154575
806.0	0.005972942787244091
807.0	0.005972811770370946
808.0	0.005972549736624656
809.0	0.005972244030587317
810.0	0.005971807307676833
811.0	0.005971516159069844
812.0	0.00597081740241307
813.0	0.005970642713248877
814.0	0.005970235105199092
815.0	0.005969871169440355
816.0	0.0059693034296567265
817.0	0.005968764804733796
818.0	0.005968575558139253
819.0	0.005967935031203877
820.0	0.00596757109544514
821.0	0.0059671926022560546
822.0	0.005966566632751027
823.0	0.005966144467270893
824.0	0.005965722301790759
825.0	0.005965125447146431
826.0	0.005964790626248394
827.0	0.005964470362780705
828.0	0.005963960852718474
829.0	0.005963436785225893
830.0	0.005963058292036808
831.0	0.005962752585999469
832.0	0.005962213961076539
833.0	0.0059621702887854905
834.0	0.005961835467887453
835.0	0.005961253170673474
836.0	0.005960860120054039
837.0	0.0059605252991560016
838.0	0.0059601759208276145
839.0	0.005959739197917131
840.0	0.0059594189344494425
841.0	0.0059591277858424534
842.0	0.005958618275780222
843.0	0.005958210667730437
844.0	0.005957904961693098
845.0	0.005957235319897024
846.0	0.005956885941568637
847.0	0.005956580235531298
848.0	0.0059562599720636095
849.0	0.005955881478874524
850.0	0.005955546657976487
851.0	0.005955124492496352
852.0	0.005954585867573422
853.0	0.0059542656041057344
854.0	0.0059537997663345514
855.0	0.005953319371133019
856.0	0.005952766188779739
857.0	0.005952271236147858
858.0	0.005951572479491084
859.0	0.005951077526859202
860.0	0.005950553459366622
861.0	0.0059501167364561375
862.0	0.00594979647298845
863.0	0.005949112273762025
864.0	0.005948500861687347
865.0	0.005948093253637563
866.0	0.005947656530727079
867.0	0.005947190692955896
868.0	0.005946579280881219
869.0	0.00594601154109759
870.0	0.005945676720199552
871.0	0.0059450798655552245
872.0	0.0059447887169482355
873.0	0.0059442646494556545
874.0	0.0059439735008486655
875.0	0.005943493105647134
876.0	0.005943056382736649
877.0	0.0059426778895475645
878.0	0.005942124707194285
879.0	0.005941789886296247
880.0	0.005941047457348424
881.0	0.0059408727681842305
882.0	0.005940668964159339
883.0	0.0059402759135399035
884.0	0.00594008666694536
885.0	0.005939780960908021
886.0	0.005939431582579634
887.0	0.005939067646820897
888.0	0.005938660038771113
889.0	0.00593819420099993
890.0	0.005937961282114339
891.0	0.005937873937532242
892.0	0.0059374663294824576
893.0	0.005937335312609312
894.0	0.005936971376850575
895.0	0.005936723900534634
896.0	0.005936389079636597
897.0	0.005935981471586813
898.0	0.005935530191245979
899.0	0.005935035238614097
900.0	0.005934642187994662
901.0	0.005934220022514528
902.0	0.005933564938148802
903.0	0.005933157330099017
904.0	0.005932764279479581
905.0	0.005932516803163641
906.0	0.005931949063380012
907.0	0.005931497783039179
908.0	0.005930755354091356
909.0	0.005930435090623668
910.0	0.00593011482715598
911.0	0.0059297508913972435
912.0	0.005929459742790254
913.0	0.00592902301987977
914.0	0.005928469837526491
915.0	0.005928309705792647
916.0	0.00592797488489461
917.0	0.005927567276844824
918.0	0.00592715966879504
919.0	0.0059267666181756044
920.0	0.005926402682416868
921.0	0.005925965959506384
922.0	0.005925558351456599
923.0	0.00592500516910332
924.0	0.005924568446192836
925.0	0.005924219067864448
926.0	0.005924088050991304
927.0	0.005923767787523616
928.0	0.005923301949752433
929.0	0.005922981686284744
930.0	0.005922457618792164
931.0	0.005922122797894126
932.0	0.00592177341956574
933.0	0.005921278466933858
934.0	0.00592092908860547
935.0	0.005920710727150229
936.0	0.005920084757645202
937.0	0.0059196334773043684
938.0	0.0059190366226600415
939.0	0.005918789146344101
940.0	0.005918483440306762
941.0	0.005918075832256976
942.0	0.005917609994485794
943.0	0.005917042254702165
944.0	0.005916736548664826
945.0	0.005916241596032944
946.0	0.005916023234577703
947.0	0.0059157029711100146
948.0	0.005915237133338832
949.0	0.0059148877550104445
950.0	0.005914640278694504
951.0	0.005914276342935768
952.0	0.00591394152203773
953.0	0.005913344667393403
954.0	0.005912893387052569
955.0	0.005912456664142085
956.0	0.0059119617115102035
957.0	0.005911481316308672
958.0	0.005910826231942945
959.0	0.005910243934728967
960.0	0.005909952786121978
961.0	0.005909530620641844
962.0	0.005909166684883107
963.0	0.005908890093706467
964.0	0.005908686289681575
965.0	0.00590854071537808
966.0	0.005908322353922839
967.0	0.005908307796492489
968.0	0.005908089435037247
969.0	0.005908045762746199
970.0	0.005907798286430258
971.0	0.005907143202064532
972.0	0.005906837496027193
973.0	0.005906269756243565
974.0	0.005906022279927624
975.0	0.005905629229308188
976.0	0.0059053089658405
977.0	0.005904915915221065
978.0	0.00590452286460163
979.0	0.005904202601133941
980.0	0.005903649418780662
981.0	0.0059033582701736725
982.0	0.005903052564136334
983.0	0.005902688628377598
984.0	0.005902513939213404
985.0	0.005902004429151173
986.0	0.005901582263671038
987.0	0.005901305672494399
988.0	0.00590101452388741
989.0	0.005900577800976926
990.0	0.005900213865218189
991.0	0.005899879044320152
992.0	0.005899471436270367
993.0	0.00589912205794198
994.0	0.0058986853350314955
995.0	0.005898525203297652
996.0	0.005898103037817518
997.0	0.005897593527755286
998.0	0.005897054902832356
999.0	0.00589669096707362
1000.0	0.005896443490757679
1001.0	0.005896079554998943
1002.0	0.005895817521252652
1003.0	0.005895482700354615
1004.0	0.005895118764595878
1005.0	0.005894885845710286
1006.0	0.005894376335648056
1007.0	0.005894157974192814
1008.0	0.005893546562118136
1009.0	0.005893255413511147
1010.0	0.005892978822334508
1011.0	0.005892687673727519
1012.0	0.005892294623108083
1013.0	0.0058918287853369005
1014.0	0.0058913629475657175
1015.0	0.005891057241528379
1016.0	0.0058903730423019544
1017.0	0.005889994549112869
1018.0	0.005889514153911336
1019.0	0.005889324907316793
1020.0	0.005889048316140153
1021.0	0.005888509691217223
1022.0	0.005888276772331632
1023.0	0.0058879128365728955
1024.0	0.0058876799176873044
1025.0	0.005887112177903675
1026.0	0.005886835586727036
1027.0	0.005886646340132492
1028.0	0.005886122272639912
1029.0	0.005885787451741874
1030.0	0.00588537984369209
1031.0	0.005885001350503003
1032.0	0.005884739316756714
1033.0	0.005884389938428326
1034.0	0.005884069674960638
1035.0	0.005883501935177009
1036.0	0.005882977867684429
1037.0	0.0058826430467863915
1038.0	0.005882162651584859
1039.0	0.00588160946923158
1040.0	0.005881289205763892
1041.0	0.0058810126145872514
1042.0	0.005880546776816069
1043.0	0.005880255628209079
1044.0	0.005880037266753838
1045.0	0.005879906249880693
1046.0	0.005879760675577198
1047.0	0.0058790764763507735
1048.0	0.005878829000034833
1049.0	0.005878188473099457
1050.0	0.005877940996783516
1051.0	0.005877664405606876
1052.0	0.005877344142139188
1053.0	0.005876936534089403
1054.0	0.00587648525374857
1055.0	0.00587594662882564
1056.0	0.0058755099059151555
1057.0	0.005875102297865371
1058.0	0.005874621902663839
