#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
22018LRa004	chr1	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	864255	186015	200038	2	1208	20.0	153.98592715231788	2	2636	186015	47098.5	144567.15811258278	1	2056542	174637127	386055	335867	185663	0.4818354897618215	0.5527872640062882	212243
22018LRa004	chr2	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	593509	192822	98531	10	1302	12.0	148.09677419354838	2	2453	192822	39465.0	140032.79646697387	1	1985881	182322701	291363	241224	192445	0.6617930210768012	0.7977854608165025	270255
22018LRa004	chr3	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	477833	167296	75884	5	1002	13.0	166.96207584830339	2	3030	167296	45347.0	154486.67764471058	1	1877236	154795651	243185	202773	167043	0.6879371671772518	0.8237931085499549	315617
22018LRa004	chr4	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	497561	165563	77911	7	1011	15	163.7616221562809	2	2614	165563	41894	144126.91394658753	1	1680703	145712310	243481	203225	165273	0.6799832430456586	0.8132513224258826	295911
22018LRa004	chr5	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	431786	157721	72805	6	844	20.0	186.87322274881515	2	3036	157721	53654.5	169104.77606635072	1	2292267	142724431	230532	191489	157448	0.6841609841583814	0.8222299975455509	352391
22018LRa004	chr6	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	388378	158492	55264	2	768	26.5	206.36979166666666	2	4095	158492	55988.5	178573.26432291666	1	1747575	137144267	213758	175026	158419	0.7414552905622246	0.9051169540525408	371859
22018LRa004	chr7	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	436313	145730	72033	4	827	23	176.21523579201934	2	2459	145730	45658	153521.67593712214	1	1581773	126962426	217767	180286	145427	0.6692014859919088	0.8066461067415107	315620
22018LRa004	chr8	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	386600	133502	62902	5	781	12	170.93725992317542	2	2987	133502	41373	142514.77208706786	1	2191908	111304037	196409	164903	133196	0.6797142697126913	0.8077233282596435	292070
22018LRa004	chr9	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	406570	117256	94325	2	628	41.5	186.71337579617835	2	2778	117256	49265.0	155418.35031847135	1	1694790	97602724	211583	181890	117070	0.5541844099006064	0.6436307658474902	245945
22018LRa004	chr10	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	508817	114644	115242	6	729	12	157.26200274348423	2	2480	114644	37618	138884.93689986283	4	2085265	101247119	229892	199173	114403	0.4986863396725419	0.5743901030762202	279591
22018LRa004	chr11	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	426756	129821	109125	2	574	32.0	226.16898954703834	2	4259	129821	54662.0	191377.0087108014	4	2877055	109850403	238948	209730	129756	0.5433023084520482	0.6186811614933486	394672
22018LRa004	chr12	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	428857	119354	100202	5	674	15.0	177.08308605341247	2	3134	119354	46598.5	158892.0296735905	1	2943217	107093228	219561	187372	119278	0.5436029167292916	0.6365839079478257	350965
22018LRa004	chr13	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	312865	98984	66104	4	413	71	239.67070217917674	2	2408	98984	83226	196480.8426150121	10	1958302	81146588	165092	141842	98804	0.5995687253167931	0.6965778824325658	278008
22018LRa004	chr14	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	202041	78484	26692	5	382	26.0	205.45549738219896	2	2341	78484	47173.5	184033.0392670157	2	1824354	70300621	105181	85070	78440	0.7461803937973588	0.9220641824379923	267148
22018LRa004	chr15	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	265875	75298	57747	2	479	38	157.19832985386222	2	1758	75298	45821	134098.65135699374	1	1501059	64233254	133047	112540	75158	0.5659503784376949	0.6678336591434156	143574
22018LRa004	chr16	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	288993	81247	52940	3	400	58.5	203.1175	2	2377	81247	69833.5	167964.0275	4	2228558	67185611	134190	112063	81062	0.6054624040539534	0.7233609665991452	261415
22018LRa004	chr17	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	655214	67415	310322	14	473	12	142.52642706131078	2	1949	67415	39191	133563.4693446089	12	1387166	63175521	377751	340978	67347	0.1784641205450151	0.1975112763873329	265869
22018LRa004	chr18	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	482536	83204	147369	4	475	62	175.16631578947369	2	2240	83204	42396	136180.13684210528	16	1678127	64685565	230577	210571	83064	0.360851255762717	0.3944702736844105	338864
22018LRa004	chr19	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	167115	56124	24958	2	293	62	191.5494880546075	2	2006	56124	69649	152904.27986348124	2	1023317	44800954	81084	62144	56081	0.6921710818410537	0.9024362770339855	242639
22018LRa004	chr20	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	283816	60667	64847	5	399	46	152.04761904761904	2	1712	60667	45604	125592.2581453634	2	1023590	50111311	125519	109789	60535	0.48332921709063964	0.5513758208928035	229389
22018LRa004	chr21	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	147393	43802	25921	4	207	71	211.60386473429952	2	1804	43802	52104	144741.59420289856	11	1162153	29961510	69727	58155	43698	0.6281928090983406	0.7514057260768635	156479
22018LRa004	chr22	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	143761	38699	26672	3	189	56	204.75661375661375	2	2069	38699	45876	159221.83597883597	84	2276279	30092927	65374	54007	38600	0.5919631657845627	0.7147221656451942	151273
22018LRa004	chrX	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	299391	89809	69016	8	1131	6	79.40671971706455	2	2684	89809	28526	89069.17683465959	1	2785432	100737239	158833	133283	89739	0.5654303576712648	0.6732966694927335	94407
22018LRa004	chrY	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	80515	1270	40200	2	11	10	115.45454545454545	2	545	1270	19258	24601.363636363636	3426	65792	270615	41472	38686	1269	0.03062307098765432	0.032802564235123816	0
22018LRa004	chrMT	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	38	0	1	0	0	nan	nan	0	0	0	nan	nan	0	0	0	1	0	0	0.0	0.0	nan
22018LRa004	ALL	pacbio/phasing/22018LRa004_GRCh38/22018LRa004.phased.renamed.vcf.gz	9176788	2563219	2047051	112	15200	19.0	168.6328289473684	2	4259	2563219	44549.5	148559.08815789473	1	2943217	2258098140	4610382	3932086	2559218	0.5559667290042344	0.650855042336307	261415
