#sample	chromosome	phase_set	from	to	variants
22018LRa008	chr1	1	247958845	247958845	1
22018LRa008	chr1	1323	1323	87292	279
22018LRa008	chr1	92784	92784	172055	206
22018LRa008	chr1	200454	200454	431488	56
22018LRa008	chr1	456984	456984	477541	5
22018LRa008	chr1	500783	500783	518535	50
22018LRa008	chr1	567770	568072	630838	73
22018LRa008	chr1	669105	677904	684032	3
22018LRa008	chr1	711783	711783	720560	25
22018LRa008	chr1	772321	772321	775760	2
22018LRa008	chr1	813707	813707	813861	2
22018LRa008	chr1	839162	839162	856389	2
22018LRa008	chr1	877395	877395	985958	17
22018LRa008	chr1	1013309	1013309	1179025	291
22018LRa008	chr1	1205432	1205432	1205450	2
22018LRa008	chr1	1238617	1238617	1266722	5
22018LRa008	chr1	1345775	1345775	2489457	1700
22018LRa008	chr1	2530868	2530868	2670671	62
22018LRa008	chr1	2688180	2688180	2978354	302
22018LRa008	chr1	2983888	2984227	3022396	17
22018LRa008	chr1	3031777	3031777	3269342	258
22018LRa008	chr1	3269795	3269795	3487520	464
22018LRa008	chr1	3507410	3507410	4355637	1293
22018LRa008	chr1	4377063	4377063	4492638	176
22018LRa008	chr1	4528000	4528000	4618442	65
22018LRa008	chr1	4677079	4677079	4830705	64
22018LRa008	chr1	4968428	4968428	4989114	3
22018LRa008	chr1	5039395	5039395	5213311	263
22018LRa008	chr1	5238786	5238786	5688085	446
22018LRa008	chr1	5723412	5723412	5743671	8
22018LRa008	chr1	5769077	5769077	6603859	910
22018LRa008	chr1	6630301	6630301	6717487	103
22018LRa008	chr1	6747106	6747106	6771750	8
22018LRa008	chr1	6794217	6794217	7091552	454
22018LRa008	chr1	7134092	7134092	7461935	339
22018LRa008	chr1	7495475	7495475	8855540	1165
22018LRa008	chr1	8887409	8887409	9065129	188
22018LRa008	chr1	9165221	9165221	9214053	43
22018LRa008	chr1	9235226	9235226	9250130	2
22018LRa008	chr1	9348462	9348462	9383025	6
22018LRa008	chr1	9459164	9459164	9475465	4
22018LRa008	chr1	9535696	9535696	9560146	4
22018LRa008	chr1	9640818	9640818	9663902	3
22018LRa008	chr1	9718528	9718528	10245967	398
22018LRa008	chr1	10268434	10268434	10325629	40
22018LRa008	chr1	10346056	10346056	10475070	134
22018LRa008	chr1	10507413	10507413	10543695	83
22018LRa008	chr1	10593738	10593738	10608812	2
22018LRa008	chr1	10632268	10632268	10700144	6
22018LRa008	chr1	10847339	10847339	10867057	3
22018LRa008	chr1	10899578	10899578	10920612	4
22018LRa008	chr1	10947592	10947592	11079272	146
22018LRa008	chr1	11103386	11103386	11120811	3
22018LRa008	chr1	11152308	11152308	11682257	443
22018LRa008	chr1	11717372	11717372	12024852	175
22018LRa008	chr1	12047687	12047687	12206522	230
22018LRa008	chr1	12258255	12258255	12468759	323
22018LRa008	chr1	12478689	12478689	12529706	237
22018LRa008	chr1	12532124	12532124	12656250	286
22018LRa008	chr1	12686141	12686141	12771296	199
22018LRa008	chr1	12790498	12790498	12878762	140
22018LRa008	chr1	12902524	12902524	12934160	25
22018LRa008	chr1	12970021	12970021	13022892	19
22018LRa008	chr1	13040219	13040219	13077061	30
22018LRa008	chr1	13102048	13102048	13138838	5
22018LRa008	chr1	13187312	13187312	13193505	3
22018LRa008	chr1	13222972	13222972	13721206	664
