#sample	chromosome	file_name	variants	phased	unphased	singletons	blocks	variant_per_block_median	variant_per_block_avg	variant_per_block_min	variant_per_block_max	variant_per_block_sum	bp_per_block_median	bp_per_block_avg	bp_per_block_min	bp_per_block_max	bp_per_block_sum	heterozygous_variants	heterozygous_snvs	phased_snvs	phased_fraction	phased_snvs_fraction	block_n50
22018LRa007	chr1	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	1921770	220802	467509	21	1443	34	153.015939015939	2	2528	220802	37333	133041.8627858628	1	2507076	191979408	688332	591298	220397	0.3207783453333566	0.37273422199973616	287828
22018LRa007	chr2	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	1065780	193975	98273	5	1080	16.0	179.6064814814815	2	2942	193975	56792.0	178381.27037037036	1	2333588	192651772	292253	231292	193577	0.6637228702528288	0.8369377237431472	343734
22018LRa007	chr3	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	902443	173670	107840	4	820	21.0	211.79268292682926	2	3040	173670	58093.0	195248.54634146343	2	2416785	160103808	281514	229492	173385	0.6169142564845798	0.7555165321666987	406080
22018LRa007	chr4	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	925414	172429	171557	9	822	20.0	209.7676399026764	2	3404	172429	53104.0	188439.09732360096	2	2081869	154896938	343995	285827	172120	0.5012543786973648	0.6021824390278036	412891
22018LRa007	chr5	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	901297	145117	150395	8	816	14.0	177.83946078431373	2	3123	145117	54969.5	173901.46078431373	2	2783463	141903592	295520	245165	144863	0.4910564428803465	0.5908796116900863	359290
22018LRa007	chr6	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	735603	149950	62471	4	728	18.0	205.97527472527472	2	4269	149950	62976.0	187784.34615384616	2	1827568	136707004	212425	164088	149658	0.70589619865835	0.9120593827702208	361209
22018LRa007	chr7	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	791718	146092	81911	4	668	32.0	218.7005988023952	2	2569	146092	73352.0	197698.11526946106	1	1796110	132062341	228007	179780	145799	0.6407347142850878	0.8109856491267105	420162
22018LRa007	chrX	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	1501811	10259	291945	31	432	3.0	23.747685185185187	2	830	10259	7737.0	18787.458333333332	1	329324	8116182	302235	154200	10219	0.03394378546495277	0.06627107652399482	0
22018LRa007	chr9	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	1934445	126013	677979	14	1093	24	115.29094236047575	2	1997	126013	26961	103374.37968892955	1	1822267	112988197	804006	677995	125881	0.15673141742723312	0.18566656096283896	226143
22018LRa007	chr8	pacbio/phasing/22018LRa007_T2T/22018LRa007.phased.renamed.vcf.gz	678319	130264	68174	1	641	21	203.21996879875195	2	3913	130264	61985	180603.14664586584	1	2004868	115766617	198439	158888	130066	0.6564435418440931	0.8186017823875937	356884
